seed,rule_mode,kind,target,phase,state_idx,patch,conflict_n,base_gt_acc,cf_gt_acc,policy_follow_cf,policy_follow_cf_model,target_policy_change,non_target_policy_change,outcome_diff_n,outcome_closer_cf,outcome_mediation,model_output_shift,cf_model_gap
16208,packed,factor,concern,2,0,random_norm_relation_token,904,0.9933628439903259,0.9955751895904541,0.10619468986988068,0.10619468986988068,0.10916666686534882,0.02777777798473835,746,0.5924932956695557,0.04922984540462494,0.029434723779559135,0.12851038575172424
16209,packed,factor,identity,0,0,matched_relation_token,892,0.9977579116821289,0.9988789558410645,0.9988789558410645,1.0,0.7408333420753479,0.16972222924232483,892,1.0,0.9430821537971497,0.4692087471485138,0.4692087471485138
16209,packed,factor,identity,0,0,random_norm_relation_token,892,0.9977579116821289,0.9988789558410645,0.020179372280836105,0.02130044996738434,0.015000000596046448,0.024444445967674255,892,0.5919283032417297,0.032914306968450546,0.03000771254301071,0.4692087471485138
16209,packed,factor,beneficiary,1,0,matched_relation_token,908,0.8755506277084351,0.8777532577514648,0.8777532577514648,0.9999999403953552,0.7975000143051147,0.19861111044883728,730,0.8904109597206116,0.4173632562160492,0.1347096860408783,0.1347096860408783
16209,packed,factor,beneficiary,1,0,random_norm_relation_token,908,0.8755506277084351,0.8777532577514648,0.049559470266103745,0.048458147794008255,0.050833333283662796,0.021666666492819786,730,0.5260274410247803,-0.004630100913345814,0.019357651472091675,0.1347096860408783
16209,packed,factor,concern,2,0,matched_relation_token,911,0.9725576639175415,0.9824368953704834,0.9824368953704834,1.0,0.82750004529953,0.09000000357627869,727,0.8156808614730835,0.27212002873420715,0.09516726434230804,0.09516726434230804
16209,packed,factor,concern,2,0,random_norm_relation_token,911,0.9725576639175415,0.9824368953704834,0.021953897550702095,0.02414928749203682,0.054999999701976776,0.014444444328546524,727,0.46079781651496887,-0.11192645132541656,0.042663898319005966,0.09516726434230804
16210,packed,factor,identity,0,0,matched_relation_token,917,0.9967284202575684,0.9989094734191895,0.9989094734191895,0.9999999403953552,0.7616666555404663,0.16777777671813965,917,0.9999999403953552,0.902397871017456,0.46021318435668945,0.46021318435668945
16210,packed,factor,identity,0,0,random_norm_relation_token,917,0.9967284202575684,0.9989094734191895,0.13522355258464813,0.13631406426429749,0.17083333432674408,0.04833333566784859,917,0.7393674850463867,0.1529570072889328,0.10033120959997177,0.46021318435668945
16210,packed,factor,beneficiary,1,0,matched_relation_token,877,0.986316978931427,0.9783352017402649,0.9783352017402649,1.0,0.7750000357627869,0.17916667461395264,700,0.9257142543792725,0.5333815813064575,0.15356513857841492,0.15356513857841492
16210,packed,factor,beneficiary,1,0,random_norm_relation_token,877,0.986316978931427,0.9783352017402649,0.060433294624090195,0.06385404616594315,0.0833333358168602,0.046666666865348816,700,0.5628571510314941,0.011535491794347763,0.05737321823835373,0.15356513857841492
16210,packed,factor,concern,2,0,matched_relation_token,887,0.9875985980033875,0.9875985980033875,0.9875985980033875,0.9999999403953552,0.7475000023841858,0.08861111104488373,714,0.7717087268829346,0.189596489071846,0.1316390484571457,0.1316390484571457
16210,packed,factor,concern,2,0,random_norm_relation_token,887,0.9875985980033875,0.9875985980033875,0.058624573051929474,0.058624573051929474,0.08416666835546494,0.019166667014360428,714,0.46078431606292725,-0.24895299971103668,0.05722056329250336,0.1316390484571457
16211,packed,factor,identity,0,0,matched_relation_token,891,0.9640853404998779,0.9719417095184326,0.9719417095184326,1.0,0.7050000429153442,0.11527778208255768,891,0.9786756634712219,0.8146833181381226,0.3818068504333496,0.3818068504333496
16211,packed,factor,identity,0,0,random_norm_relation_token,891,0.9640853404998779,0.9719417095184326,0.27272728085517883,0.2682379484176636,0.26333335041999817,0.0716666653752327,891,0.7104377150535583,0.17849214375019073,0.12669862806797028,0.3818068504333496
16211,packed,factor,beneficiary,1,0,matched_relation_token,903,0.5282391905784607,0.5714285969734192,0.5714285969734192,1.0,0.11833333969116211,0.1202777773141861,748,0.5949198007583618,0.0213165320456028,0.0383993461728096,0.0383993461728096
16211,packed,factor,beneficiary,1,0,random_norm_relation_token,903,0.5282391905784607,0.5714285969734192,0.4518272578716278,0.8217054605484009,0.06916666775941849,0.07972222566604614,748,0.5080214142799377,-0.05228353664278984,0.020803146064281464,0.0383993461728096
16211,packed,factor,concern,2,0,matched_relation_token,885,0.6711864471435547,0.7050847411155701,0.7050847411155701,1.0,0.5800000429153442,0.07722222059965134,705,0.7702127695083618,0.1555333137512207,0.14188538491725922,0.14188538491725922
16211,packed,factor,concern,2,0,random_norm_relation_token,885,0.6711864471435547,0.7050847411155701,0.1028248593211174,0.24745763838291168,0.18000000715255737,0.01805555634200573,705,0.46666663885116577,-0.19829577207565308,0.07245795428752899,0.14188538491725922
16212,packed,factor,identity,0,0,matched_relation_token,930,1.0,1.0,1.0,1.0,0.7750000357627869,0.1508333384990692,930,1.0,0.9357255101203918,0.5001882314682007,0.5001882314682007
16212,packed,factor,identity,0,0,random_norm_relation_token,930,1.0,1.0,0.08387096971273422,0.08387096971273422,0.07000000029802322,0.036944445222616196,930,0.7182796001434326,0.105267733335495,0.0749874860048294,0.5001882314682007
16212,packed,factor,beneficiary,1,0,matched_relation_token,871,0.9896669983863831,0.9942594766616821,0.9942594766616821,1.0,0.7266666889190674,0.17444445192813873,714,0.8697479367256165,0.3701077103614807,0.10498848557472229,0.10498848557472229
16212,packed,factor,beneficiary,1,0,random_norm_relation_token,871,0.9896669983863831,0.9942594766616821,0.05051664635539055,0.05166475102305412,0.04500000178813934,0.030277779325842857,714,0.5560224056243896,0.035211239010095596,0.024153627455234528,0.10498848557472229
16212,packed,factor,concern,2,0,matched_relation_token,871,0.9873707890510559,0.9839264750480652,0.9839264750480652,1.0,0.7308333516120911,0.07361111044883728,714,0.8935574293136597,0.41697630286216736,0.09804073721170425,0.09804073721170425
16212,packed,factor,concern,2,0,random_norm_relation_token,871,0.9873707890510559,0.9839264750480652,0.014925372786819935,0.016073478385806084,0.019166667014360428,0.006388889160007238,714,0.5378151535987854,-0.032842908054590225,0.02444235049188137,0.09804073721170425
16213,packed,factor,identity,0,0,matched_relation_token,905,0.998894989490509,0.998894989490509,0.998894989490509,0.9999999403953552,0.7524999976158142,0.1669444441795349,905,0.9999999403953552,0.9537809491157532,0.4872204661369324,0.4872204661369324
16213,packed,factor,identity,0,0,random_norm_relation_token,905,0.998894989490509,0.998894989490509,0.0254143625497818,0.02651933580636978,0.025833334773778915,0.0325000025331974,905,0.6850828528404236,0.05168931558728218,0.03500868380069733,0.4872204661369324
16213,packed,factor,beneficiary,1,0,matched_relation_token,857,0.9953325390815735,0.9964994192123413,0.9964994192123413,1.0,0.7258333563804626,0.19083334505558014,685,0.8510948419570923,0.43344515562057495,0.16268162429332733,0.16268162429332733
16213,packed,factor,beneficiary,1,0,random_norm_relation_token,857,0.9953325390815735,0.9964994192123413,0.026837807148694992,0.026837807148694992,0.0325000025331974,0.01944444514811039,685,0.5211678743362427,0.0019508841214701533,0.04652560129761696,0.16268162429332733
16213,packed,factor,concern,2,0,matched_relation_token,881,0.9954597353935242,0.9954597353935242,0.9954597353935242,1.0,0.7933333516120911,0.09333333373069763,728,0.7651098966598511,0.16273024678230286,0.13003987073898315,0.13003987073898315
16213,packed,factor,concern,2,0,random_norm_relation_token,881,0.9954597353935242,0.9954597353935242,0.05675369128584862,0.05675369128584862,0.06666667014360428,0.008611110970377922,728,0.4931318759918213,-0.017731741070747375,0.03433634340763092,0.13003987073898315
16214,packed,factor,identity,0,0,matched_relation_token,890,0.9988763928413391,0.9988763928413391,0.9988763928413391,1.0,0.7400000095367432,0.15361110866069794,890,1.0,0.9714135527610779,0.4773668646812439,0.4773668646812439
16214,packed,factor,identity,0,0,random_norm_relation_token,890,0.9988763928413391,0.9988763928413391,0.04269662871956825,0.043820224702358246,0.03750000149011612,0.05527777969837189,890,0.6359550356864929,0.04172306880354881,0.03075435943901539,0.4773668646812439
16214,packed,factor,beneficiary,1,0,matched_relation_token,889,0.9178853034973145,0.9167604446411133,0.9167604446411133,1.0,0.65583336353302,0.1991666704416275,738,0.9173442125320435,0.44854480028152466,0.11316905170679092,0.11316905170679092
16214,packed,factor,beneficiary,1,0,random_norm_relation_token,889,0.9178853034973145,0.9167604446411133,0.09448819607496262,0.15748031437397003,0.06416666507720947,0.03611111268401146,738,0.46070462465286255,-0.014698530547320843,0.026908202096819878,0.11316905170679092
16214,packed,factor,concern,2,0,matched_relation_token,879,0.9203640222549438,0.9294652938842773,0.9294652938842773,0.9999999403953552,0.6525000333786011,0.10055556148290634,723,0.8547717928886414,0.34402820467948914,0.09323855489492416,0.09323855489492416
16214,packed,factor,concern,2,0,random_norm_relation_token,879,0.9203640222549438,0.9294652938842773,0.08873719722032547,0.13765642046928406,0.04583333432674408,0.015555555932223797,723,0.4246196448802948,-0.14730069041252136,0.05481294170022011,0.09323855489492416
16215,packed,factor,identity,0,0,matched_relation_token,910,0.9725275039672852,0.9626374244689941,0.9626374244689941,1.0,0.7283333539962769,0.02388888970017433,910,0.973626434803009,0.8073793649673462,0.39334017038345337,0.39334017038345337
